song ID	lyric ID	Lyrics	Word count in sentence	Total word count	English exist in sentence	Eng word count in sentence	Total Eng word count	Eng % in sentence	Eng % in whole	Spoken exist in sentence	Spoken word count in sentence	Total Spoken word count	Spoke % in sentence	Spoken % in whole	Putonghua exist in sentence
S15-2	L48	就如讓生病 離別也一一看化	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-2	L49	(何妨在轉身一剎那)	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S15-2	L50	如若你 遇上災劫 即日就和危難{{做好友吧}}	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	Loading...
S15-2	L51	(悟透身處這個宇宙 其實那麼的細)	14	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S15-2	L52	就不必再害怕	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S15-2	L53	{{ (無空間再害怕) }}	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S15-2	L54	明白了吧	4	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S15-2	L55	(嘗試招架)	4	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S15-3	L1	自上次離去那一天 確實有太多機會可碰見	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S15-3	L2	很可惜彼此也是{{太絕}}沒有心軟	13	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	2	Loading...	15.38%	Loading...	FALSE
S15-3	L3	{{一想到}}以前 下著雪還會有些暖	13	Loading...	FALSE	0	Loading...	0%	Loading...	TRUE	3	Loading...	23.08%	Loading...	Loading...
S15-3	L4	但共你也天生擅於冷戰	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S15-3	L5	如固執會變 何日先會變	10	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S15-3	L6	好一對狂野角色 {{誰馴服對方先}}	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-3	L7	從前問過千遍 然而從沒誰讓過一線	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-3	L8	難道這惡鬥{{最尾人人都輸}} 人人敗給鐘點	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S15-3	L9	誰這樣強大 一樣難匹敵光陰那樣快	15	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-3	L10	傲慢被分解 怒火變靜態	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S15-3	L11	愛撒野的小孩 被教得很乖	11	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S15-3	L12	何必論成敗 懶去再結算彼此欠的債	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S15-3	L13	就算溫馨歲月 得一枝火柴	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S15-3	L14	也算與你 相識於天涯 誰要計較那點失態	17	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S15-3	L15	但大了仍有這好處 就是你再不執著小錯處	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S15-3	L16	如有空介意 其實只介意 怎麽我們會到此	17	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-3	L17	曾陪伴似天使 曾懷著過好意	12	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S15-3	L18	誰來原諒誰別太關注	9	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S15-3	L19	其實愛侶與摯友 無贏跟輸	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S15-3	L20	能明白最後仍不算是遲	10	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S15-3	L21	誰這樣強大 一樣難匹敵光陰那樣快	15	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-3	L22	傲慢被分解 怒火變靜態	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S15-3	L23	愛撒野的小孩 被教得很乖	11	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-3	L24	何必論成敗 懶去再結算彼此欠的債	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S15-3	L25	就算溫馨歲月 得一枝火柴	11	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S15-3	L26	也算與你 一起越過些界	10	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S15-3	L27	我恨你恨到比宇宙更大	10	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S15-3	L28	被年月壓縮到最小紙碎一塊	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-3	L29	隨風散落鬧市中 鋪滿在路過的街	14	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S15-3	L30	我決定不帶	5	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-3	L31	誰這樣強大 都突然熄滅走得那樣快	15	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-3	L32	學習著珍惜 命中每段債	10	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S15-3	L33	最好勝的小孩 也被我擁入懷	12	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S15-3	L34	誰好或誰壞 一萬年以後已不需要分解	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S15-3	L35	我只盼 今生可釋懷	8	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-3	L36	記掛與你分享的天涯 和你結過那些黨派	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S15-3	L37	你是最好那段債	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S15-4	L1	地方對 年份錯都遺憾	9	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S15-4	L2	人海中心 如捉伊因 卻沒法抱緊	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-4	L3	日子對 名字錯不幸	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S15-4	L4	掏盡幾多光陰 不襯便不襯	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S15-4	L5	誰要花一生 尋遍遠近	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S15-4	L6	那個散落的吻 已預約於這地球等	14	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S15-4	L7	是對的終於會碰到 是錯的不管再美好	16	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-4	L8	一個接一個 也沒有結果 方知海闊天高	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S15-4	L9	耀眼的即使{{似瑰寶}} 但已經有別人擁抱	16	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-4	L10	{{一早}}編好的情人 早晚{{始終}}會等到	14	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-4	L11	埋怨相識他遲了半秒 錯過美妙心跳	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S15-4	L12	你遇過的心動人物 有生一天總找對了	16	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S15-4	L13	是對的終於會碰到 是錯的不管再美好	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S15-4	L14	{{一個接一個}} 也沒有結果 方知海闊天高	16	Loading...	FALSE	0	Loading...	0%	Loading...	TRUE	5	Loading...	31.25%	Loading...	FALSE
S15-4	L15	耀眼的即使似瑰寶 但已經有別人擁抱	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S15-4	L16	{{一早}}編好的情人 早晚始終會等到	14	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	2	Loading...	14.29%	Loading...	FALSE
S15-4	L17	空出的左手 你荒廢無名指	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S15-4	L18	永遠有隻戒指可佩戴	9	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-4	L19	是錯的 再動人 纏著錯的 難免徒勞	14	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S15-4	L20	一個接一個 也沒有結果 方知海闊天高	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-4	L21	是你的終於會碰到 別太早替未來苦惱	16	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S15-4	L22	只差一點好時辰 主角 始終會等到	14	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S15-4	L23	苦澀 只不過鼓舞	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S15-5	L1	{{行過}}咖啡室 提子司空餅香氣在舌尖復現	17	Loading...	FALSE	0	Loading...	0%	Loading...	TRUE	2	Loading...	11.76%	Loading...	Loading...
S15-5	L2	遊蕩雜誌店 (((Kate Moss)))的封面總敎人心軟	15	Loading...	Loading...	2	Loading...	13.33%	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S15-5	L3	{{全靠}}你當天 將身邊瑣碎事情鍍上發光點	17	Loading...	Loading...	0	Loading...	0%	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	FALSE
S15-5	L4	即使{{我倆那陣時無力走太遠}} 情歌{{雖短句句經典}}	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	16	Loading...	Loading...	Loading...	FALSE
S15-5	L5	{{磨擦過腮邊}} {{毛衣一穿起}}都帶著你的靜電	17	Loading...	FALSE	0	Loading...	0%	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	Loading...
S15-5	L6	搖動舊折扇 彷彿{{講好的}}暑假仍不變	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	FALSE
S15-5	L7	凡有美好的 要{{記住}}那種甜滑與暖	14	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-5	L8	今天長得好因約會那天 人生早精彩蛻變	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S15-5	L9	由於跟你渡過一個下雨天	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S15-5	L10	當 孤單看著雨{{都會}}愉快點	11	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	2	Loading...	18.18%	Loading...	FALSE
S15-5	L11	分手{{之後}} 你尚有餘熱讓我取暖	13	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	2	Loading...	15.38%	Loading...	Loading...
S15-5	L12	何需跟你渡過所有下雨天	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-5	L13	當 天陰要下雨好戲便上演	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S15-5	L14	只因有動情過 從一刻得到永遠	13	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-5	L15	懷抱過春天 哪算是錯的時候碰見	14	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S15-5	L16	這匆匆之戀都已為世間 留低多一雙笑臉	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-5	L17	由於跟你渡過一個下雨天	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S15-5	L18	當 孤單看著雨都會愉快點	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S15-5	L19	分手之後 你尚有餘熱讓我取暖	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-5	L20	何需跟你渡過所有下雨天	11	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-5	L21	當 天陰要下雨好戲便上演	11	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S15-5	L22	只因有動情過 從一刻得到永遠	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S15-5	L23	鞦韆已盪完了 仍覺盪上天	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S16-1	L1	我記起那年春天	7	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S16-1	L2	{{得我一個}}不知的欺騙	9	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	4	Loading...	44.44%	Loading...	Loading...
S16-1	L3	如天空的污染 終於都上演	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S16-1	L4	我記起那年暑天	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S16-1	L5	友情愛情兩邊都發現 虧欠	11	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S16-1	L6	情路上{{跌損}}	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	2	Loading...	Loading...	Loading...	FALSE
S16-1	L7	最後已事過境遷	7	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S16-1	L8	長街風景已變	6	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S16-1	L9	再度回想 誰的臉	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S16-1	L10	往日那位少年	6	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S16-1	L11	又再路過事發景點	8	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S16-1	L12	痛傷 少不免	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S16-1	L13	仍是會 流淚 失眠	7	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S16-1	L14	尚{{記得}}當天貫心的一箭	10	Loading...	FALSE	0	Loading...	0%	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	Loading...
S16-1	L15	我記起那年秋天	7	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S16-1	L16	飛過一隻心酸小孤燕	9	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
